Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K
2025-07-22,0.5464268289520835,0.35150968151295736,0.6932066778877888,0.3067933221121801,0.020208786638164097,-1080.7743214285376,-0.22357008788820112,45911.338291451015
2025-07-24,0.5464898091231205,0.3515542411206399,0.6931322782904809,0.3068677217094879,0.019909772084340797,-1068.5522968749665,-0.22180755696176283,45804.342747538845
2025-07-26,0.5465527892941574,0.35156302329282313,0.6930512031000892,0.3069487968998796,0.019655457341936387,-1041.6422812499673,-0.2203181347688743,45757.490375887355
2025-07-28,0.5466157694651944,0.35155957197095616,0.6929553929259452,0.3070446070740234,0.01939394682568862,-998.9999999999684,-0.21857999113273602,45687.498090423614
2025-07-30,0.5458003263554789,0.3515119708487375,0.6928386329271633,0.30716136707280534,0.019191464214427845,-998.9999999999684,-0.2182642100034354,45758.66602799915
2025-08-01,0.5449848832457634,0.351466058846358,0.692716375741238,0.3072836242587308,0.018970926674960344,-998.9999999999684,-0.21723684026230183,45755.46244231793
2025-08-03,0.544169440136048,0.3514218548398257,0.6925913056701893,0.30740869432977924,0.018739699854392305,-998.9999999999684,-0.21560618359903996,45686.18508965304
2025-08-05,0.5433539970263324,0.3513793777051483,0.6924661070160383,0.30753389298393036,0.018505149399829907,-998.9999999999684,-0.21348054170335434,45559.13172627752
2025-08-07,0.5425385539166169,0.35133864631833384,0.6923434640808049,0.30765653591916353,0.018274640958379332,-998.9999999999684,-0.21096821626494977,45382.60010846446
2025-08-09,0.5417231108069014,0.3512996795553901,0.69222606116651,0.30777393883345844,0.01805554017714676,-998.9999999999684,-0.2081775089735308,45164.88799248692
2025-08-11,0.5409076676971859,0.3512515103146663,0.6920759487781659,0.3079240512218025,0.017772056104863695,-998.9999999999684,-0.20371899295756843,44813.84664117719
2025-08-13,0.5400922245874704,0.35120181436569,0.6919241317429804,0.3080758682569879,0.017489512017806547,-998.9999999999684,-0.19874484132823317,44407.781972903416
2025-08-15,0.5417139903273958,0.35115040251671037,0.6917725247834853,0.308227475216483,0.01721369862750622,-998.9999999999684,-0.1933349897039942,43953.089348229565
2025-08-17,0.5433357560673211,0.35114191134899053,0.6917257050798766,0.30827429492012315,0.01710847237382499,-999.0,-0.1914719183076467,43797.167084771565
2025-08-19,0.5449575218072464,0.35112635944650755,0.6916349350583929,0.30836506494160687,0.01690277879239972,-999.0,-0.18758105168882966,43465.346003348954
2025-08-21,0.5465792875471718,0.35111271478799594,0.6915479908846124,0.30845200911538745,0.016703430445558838,-999.0,-0.1834705533018661,43106.88951592124
2025-08-23,0.548201053287097,0.3511009773734558,0.6914648725585348,0.3085351274414649,0.01651042733330235,-999.0,-0.179140423146756,42721.79762248842
2025-08-25,0.5498228190270223,0.35109114720288703,0.6913855800801605,0.30861441991983923,0.01632376945563025,-999.0,-0.1745906612234993,42310.07032305048
2025-08-27,0.5514445847669477,0.3510832242762897,0.6913101134494892,0.3086898865505105,0.016143456812542548,-999.0,-0.16982126753209614,41871.70761760744
2025-08-29,0.553066350506873,0.3510772085936637,0.6912384726665212,0.30876152733347867,0.015969489404039233,-999.0,-0.1648322420725464,41406.70950615929
2025-08-31,0.5505525478557753,0.35107310015500914,0.6911706577312561,0.3088293422687437,0.01580186723012031,-998.9999999999999,-0.15962358484485012,40915.075988706034
2025-09-02,0.5480387452046778,0.351070898960326,0.6911066686436942,0.30889333135630564,0.015640590290785777,-998.9999999999999,-0.15419529584900732,40396.807065247674
2025-09-04,0.5455249425535802,0.35107060500961423,0.6910465054038354,0.30895349459616445,0.01548565858603564,-998.9999999999999,-0.14854737508501797,39851.9027357842
2025-09-06,0.5430111399024825,0.3510722183028739,0.6909901680116797,0.30900983198832016,0.01533707211586989,-998.9999999999999,-0.14267982255288209,39280.363000315614
2025-09-08,0.5404973372513848,0.35107573884010496,0.690937656467227,0.3090623435327728,0.015194830880288536,-998.9999999999999,-0.13659263825259965,38682.18785884193
2025-09-10,0.5379835346002872,0.35108116662130745,0.6908889707704776,0.30911102922952227,0.01505893487929157,-998.9999999999999,-0.13028582218417073,38057.377311363125
2025-09-12,0.5354697319491897,0.3510885016464813,0.6908441109214313,0.30915588907856867,0.014929384112878998,-998.9999999999998,-0.12375937434759521,37405.93135787922
2025-09-14,0.532955929298092,0.3510977439156266,0.690803076920088,0.3091969230799119,0.014806178581050815,-998.9999999999998,-0.11701329474287318,36727.8499983902
